iter,CFL,dt_min,dt_avg,R2_rho,R2_rhou,R2_rhov,R2_rhoE,CL,CD,CM
1850,7.2,2.64316e-06,0.00450222,2.82878e-06,2.20333e-06,2.03007e-06,9.59328e-06,9.22862e-15,0.00178791,0.000105509
1860,7.2,2.64339e-06,0.00450223,2.65926e-06,2.33813e-06,2.48425e-06,8.97143e-06,-1.26988e-15,0.000244939,1.44544e-05
1870,7.2,2.64266e-06,0.0045022,3.15181e-06,2.16496e-06,2.01462e-06,1.05457e-05,4.75126e-15,-0.000977998,-5.77137e-05
1880,7.2,2.64263e-06,0.00450221,3.03436e-06,2.16523e-06,2.62932e-06,9.8122e-06,-6.19756e-15,-0.000833008,-4.91576e-05
1890,7.2,2.64322e-06,0.00450222,3.35298e-06,1.80664e-06,2.07057e-06,1.06821e-05,6.0591e-15,0.000289638,1.70921e-05
1900,7.2,2.64321e-06,0.00450222,3.3443e-06,2.00566e-06,2.08379e-06,1.04937e-05,-3.26986e-15,0.0011996,7.07909e-05
1910,7.2,2.64285e-06,0.00450221,3.21375e-06,2.22386e-06,2.02729e-06,9.8546e-06,-1.91747e-16,0.000153109,9.0353e-06
1920,7.2,2.64251e-06,0.00450218,3.38663e-06,1.95902e-06,1.70264e-06,1.10296e-05,-6.77351e-16,-0.00096705,-5.70677e-05
1930,7.2,2.64221e-06,0.00450221,2.68679e-06,1.85111e-06,2.41465e-06,8.64802e-06,2.71938e-15,-0.00114301,-6.74513e-05
1940,7.2,2.64299e-06,0.00450222,2.82057e-06,2.12231e-06,1.58999e-06,9.61276e-06,6.83909e-15,-0.000219407,-1.29477e-05
1950,7.2,2.64315e-06,0.00450221,2.29521e-06,2.03768e-06,2.23217e-06,7.80249e-06,3.91157e-15,0.000768497,4.53506e-05
1960,7.2,2.64295e-06,0.00450222,2.37578e-06,2.30996e-06,1.90249e-06,8.21791e-06,1.0462e-14,0.00109361,6.45362e-05
1970,7.2,2.64268e-06,0.00450222,2.27036e-06,2.08407e-06,2.01522e-06,7.54071e-06,2.26318e-15,-0.00133065,-7.85246e-05
1980,7.2,2.64242e-06,0.00450221,2.63095e-06,1.94125e-06,1.9027e-06,9.02159e-06,-1.93547e-15,-0.000341683,-2.01634e-05
1990,7.2,2.64283e-06,0.00450223,2.66456e-06,1.91875e-06,1.84755e-06,8.69617e-06,9.25945e-16,0.000217484,1.28342e-05
2000,7.2,2.64327e-06,0.00450223,2.63996e-06,1.81787e-06,2.23386e-06,8.46182e-06,4.66073e-15,0.000973305,5.74368e-05
2010,7.2,2.64274e-06,0.00450221,2.97626e-06,1.59401e-06,1.94514e-06,9.50527e-06,4.11793e-15,-0.000227398,-1.34192e-05
2020,7.2,2.64311e-06,0.00450221,3.06781e-06,1.87094e-06,1.84224e-06,9.62489e-06,-3.23012e-15,-0.00135843,-8.01637e-05
2030,7.2,2.64233e-06,0.00450221,2.60854e-06,1.72614e-06,2.03143e-06,8.06275e-06,-7.35553e-15,-0.000753638,-4.44737e-05
2040,7.2,2.6433e-06,0.00450223,2.7325e-06,1.5196e-06,1.63974e-06,8.86678e-06,5.9536e-15,7.00193e-05,4.13198e-06
2050,7.2,2.64326e-06,0.00450223,2.34869e-06,1.4252e-06,1.95577e-06,7.47415e-06,6.49284e-15,0.000478189,2.82189e-05
2060,7.2,2.64286e-06,0.00450221,2.48108e-06,1.61342e-06,1.66647e-06,8.44e-06,-1.20198e-15,0.00162563,9.5932e-05
2070,7.2,2.64272e-06,0.00450221,2.07235e-06,1.93829e-06,2.09088e-06,6.85748e-06,-1.99053e-15,-0.0005051,-2.9807e-05
2080,7.2,2.64273e-06,0.00450221,2.47975e-06,2.35139e-06,1.68315e-06,8.84587e-06,-3.68204e-15,-0.00165441,-9.763e-05
2090,7.2,2.64248e-06,0.0045022,2.12244e-06,2.63688e-06,2.35786e-06,7.27521e-06,-9.50537e-16,0.000146401,8.63943e-06
2100,7.2,2.64345e-06,0.00450223,3.05832e-06,2.02672e-06,1.57294e-06,1.07117e-05,-1.45467e-15,0.000164411,9.70222e-06
2110,7.2,2.64297e-06,0.00450221,2.5073e-06,1.84156e-06,2.46437e-06,8.03384e-06,1.44487e-15,0.000169339,9.99306e-06
2120,7.2,2.64264e-06,0.00450221,2.74195e-06,1.89867e-06,2.12832e-06,8.72348e-06,4.02562e-15,-0.00102777,-6.06507e-05
2130,7.2,2.6426e-06,0.00450221,3.07757e-06,1.51215e-06,1.91564e-06,9.89356e-06,2.5476e-15,-0.00105456,-6.22318e-05
2140,7.2,2.64289e-06,0.00450222,2.89223e-06,1.81484e-06,1.61411e-06,9.00114e-06,-2.84235e-15,0.000456556,2.69423e-05
2150,7.2,2.64324e-06,0.00450223,2.47741e-06,1.61929e-06,1.95674e-06,7.72385e-06,-2.29401e-15,0.000798682,4.71319e-05
2160,7.2,2.6428e-06,0.00450221,2.43852e-06,1.42116e-06,1.85025e-06,7.95922e-06,-1.49709e-15,0.000947644,5.59225e-05
2170,7.2,2.64252e-06,0.00450221,2.24972e-06,1.51999e-06,1.73281e-06,7.32756e-06,-2.21453e-15,0.000271616,1.60286e-05
2180,7.2,2.64258e-06,0.00450222,2.30104e-06,1.72898e-06,1.78309e-06,7.94819e-06,-1.91123e-15,-0.00188665,-0.000111335
2190,7.2,2.64283e-06,0.00450222,1.99154e-06,1.80612e-06,1.73906e-06,6.51032e-06,6.94815e-16,-0.000637233,-3.76045e-05
2200,7.2,2.6431e-06,0.00450222,2.2239e-06,1.85866e-06,1.45241e-06,7.70892e-06,-9.74417e-16,0.00109784,6.47856e-05
2210,7.2,2.64331e-06,0.00450223,1.79243e-06,1.87472e-06,2.07801e-06,5.89257e-06,8.31497e-16,-9.95969e-06,-5.87742e-07
2220,7.2,2.64237e-06,0.0045022,2.43037e-06,1.46142e-06,1.26364e-06,8.22969e-06,1.24778e-15,-0.000508398,-3.00016e-05
2230,7.2,2.64273e-06,0.00450222,2.25498e-06,1.49768e-06,1.90129e-06,7.34371e-06,-4.18065e-15,-0.000854053,-5.03994e-05
2240,7.2,2.64289e-06,0.00450222,2.2661e-06,1.63602e-06,1.56088e-06,6.98568e-06,-6.28025e-15,0.000668063,3.94238e-05
2250,7.2,2.64337e-06,0.00450222,2.51916e-06,1.3199e-06,1.54577e-06,8.05202e-06,4.35886e-15,0.000950053,5.60646e-05
2260,7.2,2.64317e-06,0.00450222,2.18364e-06,1.43558e-06,1.41118e-06,6.69039e-06,3.38587e-16,-0.000312634,-1.84492e-05
2270,7.2,2.64253e-06,0.0045022,2.10508e-06,1.16574e-06,1.46387e-06,6.73221e-06,-6.41889e-15,-0.000858659,-5.06712e-05
2280,7.2,2.64266e-06,0.00450222,1.82754e-06,1.1515e-06,1.88539e-06,5.64354e-06,4.65557e-15,-0.00157867,-9.31609e-05
2290,7.2,2.64308e-06,0.00450223,2.20488e-06,1.29088e-06,1.17012e-06,7.16146e-06,-7.30901e-15,-0.000561451,-3.31324e-05
2300,7.2,2.64307e-06,0.00450221,2.00332e-06,1.47594e-06,1.63055e-06,6.59809e-06,4.48841e-15,0.00181701,0.000107225
2310,7.2,2.64284e-06,0.00450221,1.9672e-06,1.61781e-06,1.36057e-06,6.52447e-06,2.24679e-15,0.000683018,4.03063e-05
2320,7.2,2.64276e-06,0.00450221,1.76648e-06,1.60074e-06,1.60621e-06,5.91734e-06,1.1127e-15,-0.000941881,-5.55823e-05
2330,7.2,2.64226e-06,0.0045022,1.89786e-06,1.63741e-06,1.74729e-06,6.57619e-06,2.90133e-15,-0.000668555,-3.94529e-05
2340,7.2,2.64314e-06,0.00450223,2.20994e-06,1.48234e-06,1.33313e-06,7.35218e-06,-5.92028e-15,3.67311e-06,2.16758e-07
2350,7.2,2.64305e-06,0.00450222,2.1329e-06,1.55481e-06,1.83265e-06,6.87953e-06,3.63482e-15,0.000851459,5.02463e-05
2360,7.2,2.6429e-06,0.00450222,2.21707e-06,1.43128e-06,1.47048e-06,6.97061e-06,9.62477e-16,-6.71787e-05,-3.96435e-06
2370,7.2,2.64248e-06,0.00450221,2.36624e-06,1.26272e-06,1.34124e-06,7.48912e-06,3.73764e-15,-0.00133028,-7.85025e-05
2380,7.2,2.64265e-06,0.00450221,1.97696e-06,1.22678e-06,1.49073e-06,6.0855e-06,7.35143e-15,-0.000376914,-2.22425e-05
2390,7.2,2.64301e-06,0.00450223,2.07334e-06,1.15965e-06,1.36977e-06,6.65862e-06,-1.13838e-14,0.000140702,8.30314e-06
2400,7.2,2.64326e-06,0.00450222,1.84359e-06,1.23745e-06,1.71805e-06,5.69793e-06,2.07447e-15,0.000875743,5.16794e-05
2410,7.2,2.64285e-06,0.00450221,2.13675e-06,1.34902e-06,1.24331e-06,7.06381e-06,-3.03302e-15,0.00083511,4.92816e-05
2420,7.2,2.64276e-06,0.00450222,1.7013e-06,1.45128e-06,1.63662e-06,5.54724e-06,9.16714e-15,-0.00113639,-6.70607e-05
2430,7.2,2.64267e-06,0.00450222,1.91574e-06,1.65243e-06,1.34217e-06,6.74316e-06,-1.35417e-15,-0.00121372,-7.16241e-05
2440,7.2,2.64299e-06,0.00450222,1.53139e-06,1.88357e-06,1.80317e-06,5.21255e-06,-1.98857e-15,0.000211102,1.24576e-05
2450,7.2,2.6433e-06,0.00450223,2.12064e-06,1.5354e-06,1.52882e-06,7.46601e-06,-7.77145e-15,0.000435532,2.57017e-05
2460,7.2,2.64277e-06,0.0045022,2.09625e-06,1.32041e-06,1.53896e-06,6.85147e-06,2.3587e-15,0.000106061,6.25889e-06
2470,7.2,2.6427e-06,0.00450221,2.05484e-06,1.58854e-06,1.61657e-06,6.44121e-06,2.05469e-16,-0.00073265,-4.32352e-05
2480,7.2,2.64269e-06,0.00450221,2.25913e-06,1.41435e-06,1.48596e-06,7.21022e-06,2.96602e-15,-0.000325305,-1.91969e-05
2490,7.2,2.64289e-06,0.00450222,2.3228e-06,1.29028e-06,1.39773e-06,7.26164e-06,-5.54195e-15,0.000493706,2.91346e-05
2500,7.2,2.64325e-06,0.00450222,2.05483e-06,1.1328e-06,1.52759e-06,6.46884e-06,-3.73568e-15,0.000246492,1.4546e-05
2510,7.2,2.64279e-06,0.00450221,2.09987e-06,1.1594e-06,1.57693e-06,6.79378e-06,-1.16189e-16,3.65502e-05,2.1569e-06
2520,7.2,2.64259e-06,0.00450221,1.91197e-06,1.39912e-06,1.55145e-06,5.93843e-06,3.58724e-15,-0.000723291,-4.26829e-05
2530,7.2,2.64268e-06,0.00450222,2.07325e-06,1.43235e-06,1.40372e-06,7.01871e-06,8.59244e-15,-0.00137042,-8.08715e-05
2540,7.2,2.6429e-06,0.00450222,1.7023e-06,1.60606e-06,1.62181e-06,5.65553e-06,-5.4042e-15,0.000420916,2.48391e-05
2550,7.2,2.64304e-06,0.00450222,1.90524e-06,1.71658e-06,1.3218e-06,6.79684e-06,4.19206e-15,0.000907512,5.35542e-05
2560,7.2,2.64305e-06,0.00450222,1.43766e-06,1.80649e-06,2.03486e-06,4.97959e-06,-6.70045e-17,0.000211206,1.24637e-05
2570,7.2,2.64248e-06,0.0045022,2.17117e-06,1.29917e-06,1.38529e-06,7.53127e-06,2.90026e-15,-0.000477892,-2.82014e-05
2580,7.2,2.64285e-06,0.00450222,2.07178e-06,1.21527e-06,1.61011e-06,6.7405e-06,-1.42794e-15,-0.000716945,-4.23084e-05
2590,7.2,2.64281e-06,0.00450222,2.05495e-06,1.531e-06,1.39186e-06,6.3092e-06,-1.54271e-15,0.000125911,7.43026e-06
2600,7.2,2.64319e-06,0.00450223,2.21129e-06,1.24694e-06,1.30752e-06,7.00584e-06,1.3727e-15,0.000684747,4.04084e-05
2610,7.2,2.64285e-06,0.00450221,2.09869e-06,1.17101e-06,1.24051e-06,6.48687e-06,8.86206e-16,-0.000324393,-1.91431e-05
2620,7.2,2.64264e-06,0.0045022,1.94657e-06,9.85989e-07,1.27192e-06,6.19599e-06,-4.97936e-15,-0.000435721,-2.57128e-05
2630,7.2,2.64275e-06,0.00450222,1.69122e-06,1.03865e-06,1.6595e-06,5.44737e-06,-2.31522e-15,-0.000870825,-5.13892e-05
2640,7.2,2.64307e-06,0.00450222,1.74639e-06,1.23086e-06,1.19027e-06,5.70986e-06,5.76898e-15,-0.00023421,-1.38212e-05
2650,7.2,2.64312e-06,0.00450221,1.62744e-06,1.39829e-06,1.40211e-06,5.72492e-06,7.75666e-15,0.00115833,6.83553e-05
2660,7.2,2.64297e-06,0.00450222,1.51375e-06,1.60638e-06,1.34028e-06,5.33581e-06,3.58314e-15,0.000138185,8.1546e-06
2670,7.2,2.64268e-06,0.00450221,1.66983e-06,1.51382e-06,1.23986e-06,5.93018e-06,-2.34801e-15,-0.000812313,-4.79363e-05
2680,7.2,2.64261e-06,0.00450221,1.32447e-06,1.47163e-06,1.95272e-06,4.6268e-06,-3.81427e-15,-0.000797959,-4.70892e-05
2690,7.2,2.64303e-06,0.00450223,1.97752e-06,1.03151e-06,1.26431e-06,6.67763e-06,-3.37927e-15,1.34191e-05,7.91889e-07
2700,7.2,2.64296e-06,0.00450221,1.9994e-06,1.14209e-06,1.23891e-06,6.50962e-06,1.56427e-15,0.000661466,3.90345e-05
2710,7.2,2.64304e-06,0.00450221,1.88016e-06,1.39511e-06,1.08789e-06,5.72514e-06,5.71552e-15,-4.29757e-06,-2.53608e-07
2720,7.2,2.64248e-06,0.00450221,2.00587e-06,1.09144e-06,1.03589e-06,6.34675e-06,5.80854e-15,-0.000842189,-4.96994e-05
2730,7.2,2.64266e-06,0.00450221,1.8259e-06,9.5203e-07,1.20646e-06,5.66976e-06,-8.75781e-15,-0.000179766,-1.06083e-05
2740,7.2,2.64304e-06,0.00450223,1.85409e-06,8.81161e-07,1.07214e-06,6.07172e-06,5.00413e-15,-1.27944e-05,-7.55027e-07
2750,7.2,2.64307e-06,0.00450222,1.41175e-06,1.06349e-06,1.62264e-06,4.47608e-06,-6.39038e-15,0.00065294,3.85314e-05
2760,7.2,2.64273e-06,0.00450221,1.65342e-06,1.22202e-06,9.43057e-07,5.57679e-06,-5.22813e-15,0.000448727,2.64803e-05
2770,7.2,2.64274e-06,0.00450222,1.37831e-06,1.39984e-06,1.3061e-06,4.80675e-06,9.85465e-16,-0.0011421,-6.73979e-05
2780,7.2,2.64267e-06,0.00450221,1.56274e-06,1.44645e-06,1.09874e-06,5.59142e-06,6.00849e-15,-0.000702123,-4.14338e-05
2790,7.2,2.64294e-06,0.00450222,1.46066e-06,1.30979e-06,1.37156e-06,4.99588e-06,4.0356e-15,0.000203684,1.20198e-05
2800,7.2,2.64322e-06,0.00450223,1.47423e-06,1.23184e-06,1.71243e-06,5.07681e-06,-7.86055e-16,0.000683033,4.03072e-05
2810,7.2,2.64288e-06,0.00450221,1.84675e-06,9.62719e-07,1.16673e-06,6.04387e-06,2.59642e-15,-8.67418e-06,-5.11881e-07
2820,7.2,2.64275e-06,0.00450222,1.8574e-06,1.1768e-06,1.01687e-06,5.88815e-06,-3.32545e-15,-0.000950021,-5.60627e-05
2830,7.2,2.64263e-06,0.00450221,1.79762e-06,1.18346e-06,1.03383e-06,5.63375e-06,1.21036e-15,-0.00043036,-2.53964e-05
2840,7.2,2.64313e-06,0.00450222,1.79129e-06,9.8456e-07,1.07389e-06,5.63145e-06,1.07332e-15,0.000494216,2.91647e-05
2850,7.2,2.64303e-06,0.00450222,1.5394e-06,8.81376e-07,1.25838e-06,4.80513e-06,4.84428e-15,0.000174623,1.03048e-05
2860,7.2,2.64287e-06,0.0045022,1.73173e-06,8.70451e-07,9.77579e-07,5.81917e-06,-2.25802e-15,0.000193693,1.14302e-05
2870,7.2,2.64257e-06,0.00450221,1.27957e-06,1.12692e-06,1.39041e-06,4.02038e-06,-9.42304e-15,-0.000676861,-3.9943e-05
2880,7.2,2.64289e-06,0.00450222,1.54671e-06,1.16609e-06,8.64025e-07,5.29967e-06,2.21828e-15,-0.00105239,-6.21038e-05
2890,7.2,2.64285e-06,0.00450221,1.2382e-06,1.27277e-06,1.16523e-06,4.15065e-06,-2.27548e-15,0.000403026,2.37834e-05
2900,7.2,2.6431e-06,0.00450222,1.50891e-06,1.21009e-06,8.93925e-07,5.34871e-06,2.95836e-15,0.000648184,3.82507e-05
2910,7.2,2.64286e-06,0.00450221,1.25893e-06,1.11384e-06,1.34272e-06,4.19264e-06,-1.50546e-15,-4.15804e-06,-2.45374e-07
2920,7.2,2.64256e-06,0.00450221,1.37042e-06,1.00587e-06,1.38543e-06,4.58725e-06,3.66511e-15,-0.000692061,-4.08399e-05
2930,7.2,2.64279e-06,0.00450222,1.62719e-06,8.73883e-07,1.06035e-06,5.33481e-06,2.05647e-16,-0.000525601,-3.10168e-05
2940,7.2,2.64289e-06,0.00450222,1.59665e-06,1.19817e-06,8.06152e-07,5.00724e-06,-3.0389e-15,0.000391291,2.30909e-05
2950,7.2,2.64315e-06,0.00450222,1.61694e-06,1.05303e-06,9.72994e-07,5.23152e-06,1.33831e-15,0.000300062,1.77073e-05
2960,7.2,2.64281e-06,0.00450221,1.56928e-06,8.57199e-07,1.07944e-06,4.95794e-06,4.99665e-15,-0.000316975,-1.87054e-05
2970,7.2,2.64263e-06,0.00450221,1.44752e-06,7.90694e-07,1.09928e-06,4.59246e-06,8.27399e-16,-0.000280664,-1.65625e-05
2980,7.2,2.64279e-06,0.00450222,1.5223e-06,8.70154e-07,1.07475e-06,5.08075e-06,2.26924e-15,-0.000634935,-3.74689e-05
2990,7.2,2.64306e-06,0.00450222,1.29361e-06,1.05841e-06,1.0808e-06,4.04583e-06,-3.2221e-15,3.7917e-05,2.23756e-06
3000,7.2,2.64292e-06,0.00450221,1.36044e-06,1.10327e-06,8.88224e-07,4.65071e-06,-2.20081e-16,0.000963463,5.6856e-05
3010,7.2,2.64299e-06,0.00450222,1.20766e-06,1.24212e-06,1.05336e-06,4.1189e-06,-8.89663e-15,-0.000248044,-1.46376e-05
3020,7.2,2.64267e-06,0.00450221,1.44246e-06,1.09021e-06,7.83751e-07,5.04153e-06,3.00255e-15,-0.000665042,-3.92455e-05
3030,7.2,2.64267e-06,0.00450222,1.18361e-06,1.01989e-06,1.3745e-06,3.95321e-06,5.74314e-15,-0.000615142,-3.63008e-05
3040,7.2,2.64314e-06,0.00450222,1.36223e-06,9.03874e-07,1.16007e-06,4.41976e-06,-2.50964e-15,0.000150313,8.87026e-06
3050,7.2,2.64295e-06,0.00450221,1.55256e-06,8.79757e-07,9.85465e-07,5.0693e-06,-2.83682e-15,0.000452976,2.6731e-05
3060,7.2,2.64299e-06,0.00450222,1.43955e-06,1.10469e-06,8.07524e-07,4.42614e-06,-6.20629e-15,-0.000243081,-1.43447e-05
3070,7.2,2.64256e-06,0.00450221,1.51472e-06,8.71134e-07,8.63886e-07,4.91968e-06,-1.38642e-15,-0.000638541,-3.76817e-05
3080,7.2,2.64282e-06,0.00450222,1.33348e-06,7.45312e-07,1.05416e-06,4.19412e-06,1.57158e-15,-0.000108036,-6.37542e-06
3090,7.2,2.64297e-06,0.00450222,1.33529e-06,7.73539e-07,8.58753e-07,4.33287e-06,-2.98901e-15,-0.000105523,-6.22713e-06
3100,7.2,2.64304e-06,0.00450221,1.22502e-06,8.1424e-07,1.10189e-06,4.06572e-06,-4.00334e-15,0.00062389,3.68171e-05
3110,7.2,2.64273e-06,0.00450221,1.21176e-06,9.42591e-07,8.38667e-07,3.94059e-06,5.4851e-15,0.000173554,1.02418e-05
3120,7.2,2.64281e-06,0.00450222,1.08956e-06,1.05884e-06,9.07008e-07,3.69093e-06,5.56975e-15,-0.00109924,-6.48685e-05
3130,7.2,2.6426e-06,0.00450221,1.17162e-06,1.11067e-06,9.1295e-07,4.09306e-06,-7.66275e-16,-0.000413153,-2.4381e-05
3140,7.2,2.64304e-06,0.00450222,1.28848e-06,9.01708e-07,7.82029e-07,4.37625e-06,-4.81684e-16,0.000174292,1.02853e-05
3150,7.2,2.64306e-06,0.00450222,1.11962e-06,8.88225e-07,1.26784e-06,3.73911e-06,-3.56567e-15,0.000613809,3.62222e-05
3160,7.2,2.64275e-06,0.00450221,1.28303e-06,8.23613e-07,1.00834e-06,4.07955e-06,3.94115e-15,-1.16231e-05,-6.85905e-07
3170,7.2,2.64279e-06,0.00450221,1.43237e-06,8.70009e-07,8.06555e-07,4.612e-06,2.94766e-15,-0.000740274,-4.36851e-05
3180,7.2,2.64265e-06,0.00450221,1.2761e-06,9.57518e-07,8.27387e-07,3.92529e-06,-5.54391e-15,-0.000248632,-1.46723e-05
3190,7.2,2.64313e-06,0.00450223,1.36883e-06,7.33397e-07,7.66917e-07,4.4121e-06,-9.1258e-16,0.000195206,1.15195e-05
3200,7.2,2.64303e-06,0.00450222,1.16165e-06,6.40248e-07,9.79064e-07,3.61002e-06,-2.22024e-15,3.49302e-05,2.0613e-06
3210,7.2,2.64281e-06,0.00450221,1.30072e-06,6.94869e-07,6.93348e-07,4.30706e-06,7.55547e-15,0.000179976,1.06208e-05
3220,7.2,2.64269e-06,0.00450221,1.02762e-06,8.52883e-07,1.05647e-06,3.27292e-06,3.08292e-15,-0.000782192,-4.61588e-05
3230,7.2,2.64288e-06,0.00450222,1.19132e-06,9.43092e-07,6.77652e-07,4.04853e-06,-5.60628e-16,-0.000668614,-3.94563e-05
3240,7.2,2.64287e-06,0.00450221,9.54465e-07,1.05556e-06,9.46216e-07,3.17875e-06,3.30906e-15,0.000586007,3.45815e-05
3250,7.2,2.64316e-06,0.00450222,1.21154e-06,9.58376e-07,8.33802e-07,4.2434e-06,-1.23638e-15,0.000334763,1.97551e-05
3260,7.2,2.64278e-06,0.00450221,1.19297e-06,7.84616e-07,8.98224e-07,3.92994e-06,-1.65373e-16,-3.31596e-05,-1.95682e-06
3270,7.2,2.64266e-06,0.00450221,1.1745e-06,8.27076e-07,1.06686e-06,3.82375e-06,2.68784e-15,-0.000759476,-4.48182e-05
3280,7.2,2.64283e-06,0.00450222,1.2875e-06,7.73115e-07,9.1358e-07,4.04814e-06,-3.15741e-15,-0.000467942,-2.76142e-05
3290,7.2,2.64289e-06,0.00450222,1.34923e-06,8.69142e-07,6.78648e-07,4.2034e-06,-1.75851e-15,0.000413382,2.43945e-05
3300,7.2,2.6431e-06,0.00450222,1.20541e-06,7.82736e-07,7.883e-07,3.78221e-06,4.69833e-15,0.000177729,1.04882e-05
3310,7.2,2.64273e-06,0.00450221,1.2057e-06,6.39818e-07,7.84341e-07,3.84769e-06,1.15013e-15,-0.000262587,-1.54958e-05
3320,7.2,2.64268e-06,0.00450221,1.0467e-06,6.3663e-07,8.73788e-07,3.2857e-06,1.833e-15,-0.000252072,-1.48753e-05
3330,7.2,2.64282e-06,0.00450222,1.18832e-06,7.07905e-07,7.35432e-07,4.01421e-06,-3.97572e-16,-0.000614334,-3.62531e-05
3340,7.2,2.643e-06,0.00450222,9.4706e-07,8.61229e-07,8.83583e-07,2.98891e-06,-7.23969e-15,0.000315928,1.86435e-05
3350,7.2,2.64293e-06,0.00450222,1.05042e-06,8.77037e-07,6.69183e-07,3.64387e-06,3.11856e-17,0.000585956,3.45785e-05
3360,7.2,2.64292e-06,0.00450222,8.42719e-07,9.70135e-07,9.21167e-07,2.83056e-06,-7.78393e-16,-0.000386677,-2.28186e-05
3370,7.2,2.64262e-06,0.00450221,1.14687e-06,8.04162e-07,7.00075e-07,3.99834e-06,5.1679e-18,-0.000565963,-3.33987e-05
3380,7.2,2.64286e-06,0.00450222,1.07282e-06,7.28717e-07,9.50342e-07,3.52888e-06,2.38721e-15,-0.000497654,-2.93676e-05
3390,7.2,2.64298e-06,0.00450222,1.12542e-06,7.63307e-07,8.97158e-07,3.58037e-06,-3.6963e-15,0.000351313,2.07317e-05
3400,7.2,2.64298e-06,0.00450222,1.24504e-06,7.07907e-07,8.10781e-07,3.98787e-06,-5.09662e-17,0.000409788,2.41824e-05
3410,7.2,2.64291e-06,0.00450221,1.18348e-06,8.69406e-07,6.63216e-07,3.6126e-06,5.27482e-16,-0.000374995,-2.21293e-05
3420,7.2,2.64264e-06,0.00450221,1.15651e-06,6.90308e-07,7.17876e-07,3.72187e-06,5.46728e-16,-0.000405237,-2.39139e-05
3430,7.2,2.64285e-06,0.00450222,1.089e-06,5.76029e-07,8.58483e-07,3.46054e-06,-9.41449e-16,-0.00023651,-1.39569e-05
3440,7.2,2.64305e-06,0.00450222,1.09395e-06,6.52171e-07,7.27585e-07,3.50269e-06,6.28345e-16,-0.000109591,-6.4672e-06
3450,7.2,2.64292e-06,0.00450221,1.07631e-06,7.36522e-07,8.35319e-07,3.61759e-06,9.11529e-15,0.000484628,2.85989e-05
3460,7.2,2.64282e-06,0.00450221,9.70052e-07,8.68864e-07,7.19261e-07,3.14854e-06,1.63359e-15,-0.000161654,-9.53951e-06
3470,7.2,2.64276e-06,0.00450221,9.30668e-07,8.86131e-07,7.45206e-07,3.23829e-06,-1.06067e-15,-0.000754814,-4.45431e-05
3480,7.2,2.64273e-06,0.00450221,8.83553e-07,9.40006e-07,9.3947e-07,3.09386e-06,-7.42627e-15,-0.000188548,-1.11266e-05
3490,7.2,2.64303e-06,0.00450222,1.13091e-06,7.23003e-07,6.42565e-07,3.87745e-06,1.61114e-15,0.000136329,8.04507e-06
3500,7.2,2.64296e-06,0.00450221,1.02693e-06,7.10805e-07,9.62878e-07,3.37743e-06,-3.83993e-15,0.000473008,2.79132e-05
3510,7.2,2.64281e-06,0.00450221,1.09132e-06,7.41712e-07,7.89592e-07,3.42169e-06,5.94986e-15,-0.000254711,-1.50311e-05
3520,7.2,2.64272e-06,0.00450221,1.18856e-06,6.94829e-07,6.9215e-07,3.81273e-06,4.09921e-15,-0.000645322,-3.80818e-05
3530,7.2,2.64274e-06,0.00450221,1.04793e-06,7.76659e-07,7.19151e-07,3.18462e-06,1.86508e-15,-7.9096e-05,-4.66762e-06
3540,7.2,2.64305e-06,0.00450222,1.09255e-06,5.84046e-07,6.78745e-07,3.53524e-06,4.01172e-15,0.000103399,6.1018e-06
3550,7.2,2.64296e-06,0.00450222,9.65556e-07,5.29827e-07,8.91006e-07,3.04514e-06,-1.66103e-15,0.000106097,6.26103e-06
3560,7.2,2.64278e-06,0.00450221,1.09216e-06,6.28481e-07,5.84282e-07,3.58787e-06,1.52685e-15,0.000103796,6.12521e-06
3570,7.2,2.64277e-06,0.00450222,9.01304e-07,7.54485e-07,8.1991e-07,2.9937e-06,-5.21851e-15,-0.000708641,-4.18184e-05
3580,7.2,2.64283e-06,0.00450222,9.48847e-07,8.31337e-07,5.97108e-07,3.22305e-06,-4.79243e-15,-0.000375064,-2.21333e-05
3590,7.2,2.64294e-06,0.00450222,7.9993e-07,8.39092e-07,8.02008e-07,2.71143e-06,9.42999e-15,0.00036521,2.15518e-05
3600,7.2,2.64307e-06,0.00450222,9.00121e-07,7.85756e-07,8.95917e-07,3.15666e-06,5.70126e-15,0.000242057,1.42843e-05
3610,7.2,2.64275e-06,0.00450221,1.07058e-06,5.9193e-07,6.14706e-07,3.58748e-06,2.6465e-15,-0.000160411,-9.46619e-06
3620,7.2,2.64278e-06,0.00450222,9.76537e-07,6.97568e-07,8.35081e-07,3.16972e-06,3.63927e-15,-0.000692542,-4.08683e-05
3630,7.2,2.64279e-06,0.00450222,1.01679e-06,7.08328e-07,7.164e-07,3.19996e-06,-9.79281e-15,-0.000274348,-1.61899e-05
3640,7.2,2.64299e-06,0.00450222,1.08288e-06,6.68644e-07,5.94337e-07,3.44545e-06,6.7507e-15,0.000351766,2.07584e-05
3650,7.2,2.64302e-06,0.00450222,9.32204e-07,6.43947e-07,7.68557e-07,2.8817e-06,-4.79652e-15,3.8201e-05,2.25432e-06
